,TMC,TMC_HERE,lat_x,lon_x,label
2130,112P11732,112P11732,29.99647,-95.60081,9
2131,112+11733,112P11733,29.996640000000003,-95.582735,9
2132,112P11733,112P11733,29.996640000000003,-95.582735,9
2133,112+11740,112P11740,30.06543,-95.439175,5
2134,112P11740,112P11740,30.06543,-95.439175,5
2135,112+11741,112P11741,30.070175,-95.42606500000001,5
2136,112P11741,112P11741,30.070175,-95.42606500000001,5
2137,112+11745,112P11745,29.97882,-95.57515500000001,9
2138,112P11745,112P11745,29.97882,-95.57515500000001,9
2139,112+11746,112P11746,29.984445,-95.56152,9
2140,112+11752,112P11752,30.049555,-95.436665,5
2141,112P11752,112P11752,30.049555,-95.436665,5
2142,112+11753,112P11753,30.05728,-95.42489,5
2143,112+11761,112P11761,30.050290000000004,-95.23167,5
2144,112P11761,112P11761,30.050290000000004,-95.23167,5
2145,112+11762,112P11762,30.04942,-95.20014,5
2146,112P11762,112P11762,30.04942,-95.20014,5
2147,112+11763,112P11763,30.056405,-95.16989,0
2148,112P11763,112P11763,30.056405,-95.16989,0
2149,112+11768,112P11768,30.068170000000002,-95.19975,5
2150,112P11768,112P11768,30.068170000000002,-95.19975,5
2151,112+11769,112P11769,30.07158,-95.18214,0
2152,112P11769,112P11769,30.07158,-95.18214,0
2153,112+11774,112P11774,29.696095,-95.614485,0
2154,112P11774,112P11774,29.696095,-95.614485,0
2155,112+11775,112P11775,29.70836,-95.614685,0
2156,112P11775,112P11775,29.70836,-95.614685,0
2157,112+11776,112P11776,29.720645,-95.61714,0
2158,112P11776,112P11776,29.720645,-95.61714,0
2159,112+11777,112P11777,29.73207,-95.61963,0
2160,112P11777,112P11777,29.73207,-95.61963,0
2161,112+11779,112P11779,29.690704999999998,-95.44337,6
2162,112P11779,112P11779,29.690704999999998,-95.44337,6
2163,112+11780,112P11780,29.693990000000003,-95.43356,6
2164,112+11781,112P11781,29.697115,-95.422595,6
2165,112P11781,112P11781,29.697115,-95.422595,6
2166,112+11783,112P11783,29.685904999999998,-95.44882,6
2167,112P11783,112P11783,29.685904999999998,-95.44882,6
2168,112+11784,112P11784,29.692425,-95.433335,6
2169,112+11785,112P11785,29.696125,-95.42221,6
2170,112P11785,112P11785,29.696125,-95.42221,6
2171,112+11786,112P11786,29.69717,-95.413415,6
2172,112+11787,112P11787,29.70372,-95.398335,4
2173,112P11787,112P11787,29.70372,-95.398335,4
2174,112+11789,112P11789,29.613795000000003,-95.40278,6
2175,112P11789,112P11789,29.613795000000003,-95.40278,6
2176,112+11790,112P11790,29.615315000000002,-95.37073000000001,6
2177,112P11790,112P11790,29.615315000000002,-95.37073000000001,6
2178,112+11791,112P11791,29.6188,-95.34806,0
2179,112+11792,112P11792,29.620925,-95.322795,0
2180,112+11793,112P11793,29.62081,-95.29503000000001,0
2181,112P11793,112P11793,29.62081,-95.29503000000001,0
2182,112+11795,112P11795,29.965590000000002,-95.429525,5
2183,112P11795,112P11795,29.965590000000002,-95.429525,5
2184,112+11796,112P11796,29.965635,-95.420455,5
2185,112P11796,112P11796,29.965635,-95.420455,5
2186,112+11799,112P11799,29.9653,-95.37174,5
2187,112P11799,112P11799,29.9653,-95.37174,5
2188,112+12031,112P12031,29.753185,-95.40126,4
2189,112P12031,112P12031,29.753185,-95.40126,4
2190,112+12037,112P12037,29.742520000000003,-95.3611,2
2191,112+12038,112P12038,29.740465000000004,-95.357775,2
2192,112P12038,112P12038,29.740465000000004,-95.357775,2
2193,112+12040,112P12040,29.763995,-95.42156,1
2194,112P12040,112P12040,29.763995,-95.42156,1
2195,112+12041,112P12041,29.768915000000003,-95.42251999999999,1
2196,112P12041,112P12041,29.768915000000003,-95.42251999999999,1
2197,112+12042,112P12042,29.774845000000003,-95.42690999999999,1
2198,112P12042,112P12042,29.774845000000003,-95.42690999999999,1
2199,112+12043,112P12043,29.780715,-95.433625,1
2200,112P12043,112P12043,29.780715,-95.433625,1
2201,112+12045,112P12045,29.749129999999997,-95.395365,4
2202,112+12046,112P12046,29.757355000000004,-95.39811999999999,1
2203,112P12046,112P12046,29.757355000000004,-95.39811999999999,1
2204,112+12047,112P12047,29.76196,-95.39846,1
2205,112P12047,112P12047,29.76196,-95.39846,1
2206,112+12051,112P12051,29.72528,-95.39096500000001,4
2207,112+12052,112P12052,29.730355,-95.39111,4
2208,112P12052,112P12052,29.730355,-95.39111,4
2209,112+12053,112P12053,29.73961,-95.39121999999999,4
2210,112+12054,112P12054,29.749000000000002,-95.39166999999999,4
2211,112+12055,112P12055,29.757534999999997,-95.39219,4
2212,112P12055,112P12055,29.757534999999997,-95.39219,4
2213,112+12057,112P12057,29.757215000000002,-95.4032,0
2214,112+12058,112P12058,29.75739,-95.39518,0
2215,112+12059,112P12059,29.757525,-95.38900500000001,0
2216,112+12060,112P12060,29.75768,-95.380025,0
2217,112P12060,112P12060,29.75768,-95.380025,0
2218,112+12061,112P12061,29.75817,-95.37276999999999,4
2219,112+12062,112P12062,29.758045000000006,-95.3704,4
2220,112+12063,112P12063,29.756480000000003,-95.3678,2
2221,112P12063,112P12063,29.756480000000003,-95.3678,2
2222,112+12064,112P12064,29.75337,-95.36264,2
2223,112P12064,112P12064,29.75337,-95.36264,2
2224,112+12066,112P12066,29.7308,-95.64879,9
2225,112+12067,112P12067,29.72884,-95.633895,9
2226,112P12067,112P12067,29.72884,-95.633895,9
2227,112+12068,112P12068,29.728315,-95.621685,9
2228,112P12068,112P12068,29.728315,-95.621685,9
2229,112+12069,112P12069,29.728845,-95.612605,9
2230,112P12069,112P12069,29.728845,-95.612605,9
2231,112+12070,112P12070,29.73017,-95.59902,9
2232,112P12070,112P12070,29.73017,-95.59902,9
2233,112+12071,112P12071,29.72915,-95.581975,9
2234,112P12071,112P12071,29.72915,-95.581975,9
2235,112+12072,112P12072,29.727605,-95.564275,9
2236,112P12072,112P12072,29.727605,-95.564275,9
2237,112+12073,112P12073,29.727595,-95.548025,9
2238,112P12073,112P12073,29.727595,-95.548025,9
2239,112+12074,112P12074,29.728309999999997,-95.52975500000001,9
2240,112P12074,112P12074,29.728309999999997,-95.52975500000001,9
2241,112+12075,112P12075,29.730275,-95.510785,6
2242,112P12075,112P12075,29.730275,-95.510785,6
2243,112+12076,112P12076,29.7315,-95.49264000000001,6
2244,112P12076,112P12076,29.7315,-95.49264000000001,6
2245,112+12077,112P12077,29.73143,-95.480295,6
2246,112P12077,112P12077,29.73143,-95.480295,6
2247,112+12078,112P12078,29.73165,-95.467855,6
2248,112P12078,112P12078,29.73165,-95.467855,6
2249,112+12079,112P12079,29.732229999999998,-95.450365,6
2250,112+12080,112P12080,29.733225,-95.435325,6
2251,112P12080,112P12080,29.733225,-95.435325,6
2252,112+12081,112P12081,29.73395,-95.423925,6
2253,112+12082,112P12082,29.734115000000006,-95.41465,4
2254,112+12083,112P12083,29.734309999999997,-95.40090500000001,4
2255,112+12084,112P12084,29.73447,-95.38804,4
2256,112P12084,112P12084,29.73447,-95.38804,4
2257,112+12085,112P12085,29.734335,-95.383945,4
2258,112P12085,112P12085,29.734335,-95.383945,4
2259,112+12089,112P12089,29.7279,-95.3362,3
2260,112P12089,112P12089,29.7279,-95.3362,3
2261,112+12090,112P12090,29.732055000000006,-95.33346,3
2262,112+12091,112P12091,29.739380000000004,-95.33016500000001,3
2263,112P12091,112P12091,29.739380000000004,-95.33016500000001,3
2264,112+12092,112P12092,29.747345000000006,-95.32617,2
2265,112P12092,112P12092,29.747345000000006,-95.32617,2
2266,112+12093,112P12093,29.757405,-95.31964,3
2267,112P12093,112P12093,29.757405,-95.31964,3
2268,112+12094,112P12094,29.769155,-95.31530500000001,5
2269,112P12094,112P12094,29.769155,-95.31530500000001,5
2270,112+12095,112P12095,29.775555,-95.31526,5
2271,112+12096,112P12096,29.78095,-95.315625,5
2272,112P12096,112P12096,29.78095,-95.315625,5
2273,112+12097,112P12097,29.78804,-95.315935,5
2274,112P12097,112P12097,29.78804,-95.315935,5
2275,112+12098,112P12098,29.792165000000004,-95.31609,5
2276,112+12099,112P12099,29.797079999999998,-95.31655,5
2277,112P12099,112P12099,29.797079999999998,-95.31655,5
2278,112+12100,112P12100,29.805125,-95.316965,5
2279,112P12100,112P12100,29.805125,-95.316965,5
2280,112+12101,112P12101,29.811715000000003,-95.31707,5
2281,112P12101,112P12101,29.811715000000003,-95.31707,5
2282,112+12102,112P12102,29.818695,-95.317785,5
2283,112+12103,112P12103,29.82739,-95.31863,5
2284,112P12103,112P12103,29.82739,-95.31863,5
2285,112+12104,112P12104,29.835784999999998,-95.318865,5
2286,112+12105,112P12105,29.844385000000006,-95.31903,5
2287,112P12105,112P12105,29.844385000000006,-95.31903,5
2288,112+12107,112P12107,29.74492,-95.34272,2
2289,112P12107,112P12107,29.74492,-95.34272,2
2290,112+12108,112P12108,29.75142,-95.337625,2
2291,112P12108,112P12108,29.75142,-95.337625,2
2292,112+12117,112P12117,29.73748,-95.339855,2
2293,112+12118,112P12118,29.735465,-95.33288,3
2294,112P12118,112P12118,29.735465,-95.33288,3
2295,112+12122,112P12122,29.750165000000006,-95.35914,2
2296,112P12122,112P12122,29.750165000000006,-95.35914,2
2297,112+12123,112P12123,29.748504999999998,-95.356395,2
2298,112+12124,112P12124,29.744625,-95.34986500000001,2
2299,112P12124,112P12124,29.744625,-95.34986500000001,2
2300,112+12125,112P12125,29.73974,-95.33834,2
2301,112P12125,112P12125,29.73974,-95.33834,2
2302,112+12126,112P12126,29.735415000000003,-95.31963499999999,3
2303,112P12126,112P12126,29.735415000000003,-95.31963499999999,3
2304,112+12132,112P12132,29.7475,-95.37876,4
2305,112+12133,112P12133,29.75097,-95.375985,4
2306,112+12134,112P12134,29.753935,-95.37366,4
2307,112P12134,112P12134,29.753935,-95.37366,4
2308,112+12137,112P12137,29.66936,-95.600155,9
2309,112P12137,112P12137,29.66936,-95.600155,9
2310,112+12138,112P12138,29.683555,-95.60337,9
2311,112P12138,112P12138,29.683555,-95.60337,9
2312,112+12139,112P12139,29.6963,-95.60429,9
2313,112P12139,112P12139,29.6963,-95.60429,9
2314,112+12140,112P12140,29.708815,-95.604505,9
2315,112P12140,112P12140,29.708815,-95.604505,9
2316,112+12141,112P12141,29.72195,-95.605135,9
2317,112P12141,112P12141,29.72195,-95.605135,9
2318,112+12142,112P12142,29.73306,-95.605725,9
2319,112P12142,112P12142,29.73306,-95.605725,9
2320,112+12143,112P12143,29.745125,-95.605915,9
2321,112P12143,112P12143,29.745125,-95.605915,9
2322,112+12144,112P12144,29.76203,-95.60611999999999,9
2323,112+12145,112P12145,29.777700000000006,-95.60632,9
2324,112P12145,112P12145,29.777700000000006,-95.60632,9
2325,112+12146,112P12146,29.786430000000006,-95.612055,9
2326,112P12146,112P12146,29.786430000000006,-95.612055,9
2327,112+12148,112P12148,29.801405,-95.459255,1
2328,112P12148,112P12148,29.801405,-95.459255,1
2329,112+12149,112P12149,29.801425,-95.453535,1
2330,112P12149,112P12149,29.801425,-95.453535,1
2331,112+12150,112P12150,29.801505,-95.43923,1
2332,112P12150,112P12150,29.801505,-95.43923,1
2333,112+12151,112P12151,29.8017,-95.42763000000001,1
2334,112P12151,112P12151,29.8017,-95.42763000000001,1
2335,112+12153,112P12153,29.806645,-95.462595,1
2336,112P12153,112P12153,29.806645,-95.462595,1
2337,112+12154,112P12154,29.80722,-95.45708499999999,1
2338,112P12154,112P12154,29.80722,-95.45708499999999,1
2339,112+12155,112P12155,29.80899,-95.449595,1
2340,112P12155,112P12155,29.80899,-95.449595,1
2341,112+12157,112P12157,29.803595,-95.45866,1
2342,112P12157,112P12157,29.803595,-95.45866,1
2343,112+12158,112P12158,29.808935,-95.458825,1
2344,112P12158,112P12158,29.808935,-95.458825,1
2345,112+12159,112P12159,29.81539,-95.459125,1
2346,112P12159,112P12159,29.81539,-95.459125,1
2347,112+12160,112P12160,29.826175,-95.46091,1
2348,112P12160,112P12160,29.826175,-95.46091,1
2349,112+12161,112P12161,29.836855,-95.462735,0
2350,112P12161,112P12161,29.836855,-95.462735,0
2351,112+12163,112P12163,29.79615,-95.534235,9
2352,112P12163,112P12163,29.79615,-95.534235,9
2353,112+12164,112P12164,29.800520000000002,-95.512345,9
2354,112+12166,112P12166,29.803065000000004,-95.46896,1
2355,112P12166,112P12166,29.803065000000004,-95.46896,1
2356,112+12168,112P12168,29.75528,-95.63481,9
2357,112P12168,112P12168,29.75528,-95.63481,9
2358,112+12169,112P12169,29.754309999999997,-95.61561999999999,9
2359,112P12169,112P12169,29.754309999999997,-95.61561999999999,9
2360,112+12170,112P12170,29.750860000000007,-95.58901,9
2361,112P12170,112P12170,29.750860000000007,-95.58901,9
2362,112+12171,112P12171,29.74767,-95.564625,9
2363,112P12171,112P12171,29.74767,-95.564625,9
2364,112+12172,112P12172,29.747435,-95.54782,9
2365,112P12172,112P12172,29.747435,-95.54782,9
2366,112+12173,112P12173,29.74921,-95.53213000000001,9
2367,112P12173,112P12173,29.74921,-95.53213000000001,9
2368,112+12175,112P12175,29.776535,-95.63091,9
2369,112P12175,112P12175,29.776535,-95.63091,9
2370,112+12176,112P12176,29.77382,-95.612185,9
2371,112P12176,112P12176,29.77382,-95.612185,9
2372,112+12177,112P12177,29.771334999999997,-95.59103,9
2373,112P12177,112P12177,29.771334999999997,-95.59103,9
2374,112+12178,112P12178,29.772705,-95.56914,9
2375,112P12178,112P12178,29.772705,-95.56914,9
2376,112+12179,112P12179,29.768325,-95.553435,9
2377,112P12179,112P12179,29.768325,-95.553435,9
2378,112+12180,112P12180,29.761115000000004,-95.537065,0
2379,112P12180,112P12180,29.761115000000004,-95.537065,0
2380,112+12181,112P12181,29.754785,-95.52779,0
2381,112P12181,112P12181,29.754785,-95.52779,0
2382,112+12183,112P12183,29.70368,-95.35503,3
2383,112P12183,112P12183,29.70368,-95.35503,3
2384,112+12184,112P12184,29.70215,-95.350105,3
2385,112+12185,112P12185,29.69975,-95.34264499999999,3
2386,112P12185,112P12185,29.69975,-95.34264499999999,3
2387,112+12186,112P12186,29.69658,-95.33182,3
2388,112P12186,112P12186,29.69658,-95.33182,3
2389,112+12187,112P12187,29.697255,-95.323975,3
2390,112P12187,112P12187,29.697255,-95.323975,3
2391,112+12188,112P12188,29.70276,-95.31502,3
2392,112+12189,112P12189,29.707515,-95.306985,3
2393,112P12189,112P12189,29.707515,-95.306985,3
2394,112+12190,112P12190,29.711485,-95.29988,3
2395,112P12190,112P12190,29.711485,-95.29988,3
2396,112+12191,112P12191,29.715590000000002,-95.29271999999999,3
2397,112P12191,112P12191,29.715590000000002,-95.29271999999999,3
2398,112+12193,112P12193,29.84117,-95.51053,0
2399,112P12193,112P12193,29.84117,-95.51053,0
2400,112+12194,112P12194,29.841335,-95.498085,0
2401,112P12194,112P12194,29.841335,-95.498085,0
2402,112+12195,112P12195,29.841395000000002,-95.489365,0
2403,112P12195,112P12195,29.841395000000002,-95.489365,0
2404,112+12196,112P12196,29.841134999999998,-95.480945,0
2405,112P12196,112P12196,29.841134999999998,-95.480945,0
2406,112+12197,112P12197,29.840960000000006,-95.465355,1
2407,112P12197,112P12197,29.840960000000006,-95.465355,1
2408,112+12198,112P12198,29.84102,-95.44319,0
2409,112P12198,112P12198,29.84102,-95.44319,0
2410,112+12199,112P12199,29.84109,-95.41985,0
2411,112P12199,112P12199,29.84109,-95.41985,0
2412,112+12201,112P12201,29.83819,-95.50627,9
2413,112P12201,112P12201,29.83819,-95.50627,9
2414,112+12202,112P12202,29.845275,-95.505725,9
2415,112P12202,112P12202,29.845275,-95.505725,9
2416,112+12203,112P12203,29.850415,-95.504905,9
2417,112P12203,112P12203,29.850415,-95.504905,9
2418,112+12204,112P12204,29.85867,-95.50575,9
2419,112P12204,112P12204,29.85867,-95.50575,9
2420,112+12206,112P12206,29.8662,-95.47644,9
2421,112P12206,112P12206,29.8662,-95.47644,9
2422,112+12207,112P12207,29.868709999999997,-95.465805,1
2423,112P12207,112P12207,29.868709999999997,-95.465805,1
2424,112+12208,112P12208,29.870615,-95.44765500000001,5
2425,112P12208,112P12208,29.870615,-95.44765500000001,5
2426,112+12209,112P12209,29.870510000000003,-95.424445,5
2427,112P12209,112P12209,29.870510000000003,-95.424445,5
2428,112+12210,112P12210,29.870054999999997,-95.411335,0
2429,112P12210,112P12210,29.870054999999997,-95.411335,0
2430,112+12212,112P12212,29.77106,-95.32646,2
2431,112P12212,112P12212,29.77106,-95.32646,2
2432,112+12213,112P12213,29.77471,-95.32633,5
2433,112+12215,112P12215,29.77426,-95.272395,5
2434,112P12215,112P12215,29.77426,-95.272395,5
2435,112+12216,112P12216,29.780925,-95.268155,5
2436,112P12216,112P12216,29.780925,-95.268155,5
2437,112+12218,112P12218,29.789159999999995,-95.436265,1
2438,112P12218,112P12218,29.789159999999995,-95.436265,1
2439,112+12219,112P12219,29.78967,-95.42307,1
2440,112P12219,112P12219,29.78967,-95.42307,1
2441,112+12220,112P12220,29.790225,-95.414045,1
2442,112+12221,112P12221,29.7904,-95.410845,1
2443,112+12222,112P12222,29.79058,-95.40372,1
2444,112P12222,112P12222,29.79058,-95.40372,1
2445,112+12223,112P12223,29.790745,-95.3927,1
2446,112+12225,112P12225,29.78016,-95.365555,2
2447,112P12225,112P12225,29.78016,-95.365555,2
2448,112+12226,112P12226,29.7815,-95.361885,2
2449,112+12227,112P12227,29.78278,-95.3557,2
2450,112+12228,112P12228,29.783375,-95.351015,2
2451,112+12229,112P12229,29.78367,-95.344975,2
2452,112P12229,112P12229,29.78367,-95.344975,2
2453,112+12230,112P12230,29.78431,-95.338835,2
2454,112P12230,112P12230,29.78431,-95.338835,2
2455,112+12232,112P12232,29.79318,-95.356495,0
2456,112+12233,112P12233,29.79322,-95.35169499999999,0
2457,112+12234,112P12234,29.793490000000002,-95.34665,0
2458,112+12235,112P12235,29.793815000000002,-95.340665,0
2459,112P12235,112P12235,29.793815000000002,-95.340665,0
2460,112+12236,112P12236,29.793670000000002,-95.333445,0
2461,112P12236,112P12236,29.793670000000002,-95.333445,0
2462,112+12237,112P12237,29.793575,-95.321925,0
2463,112P12237,112P12237,29.793575,-95.321925,0
2464,112+12239,112P12239,29.772015000000003,-95.34262,2
2465,112+12240,112P12240,29.778679999999998,-95.34185,2
2466,112+12241,112P12241,29.788635,-95.34200000000001,2
2467,112+12242,112P12242,29.797955,-95.342145,5
2468,112P12242,112P12242,29.797955,-95.342145,5
2469,112+12243,112P12243,29.807755,-95.342285,5
2470,112P12243,112P12243,29.807755,-95.342285,5
2471,112+12244,112P12244,29.817629999999998,-95.34246,5
2472,112+12245,112P12245,29.82534,-95.34261500000001,5
2473,112P12245,112P12245,29.82534,-95.34261500000001,5
2474,112+12246,112P12246,29.836035000000006,-95.342775,5
2475,112P12246,112P12246,29.836035000000006,-95.342775,5
2476,112+12247,112P12247,29.845745,-95.342835,5
2477,112P12247,112P12247,29.845745,-95.342835,5
2478,112+12248,112P12248,29.853820000000002,-95.339555,5
2479,112+12249,112P12249,29.76414,-95.32741,2
2480,112+12250,112P12250,29.76714,-95.32701999999999,2
2481,112P12250,112P12250,29.76714,-95.32701999999999,2
2482,112+12252,112P12252,29.76141,-95.283715,3
2483,112+12253,112P12253,29.774875,-95.28399499999999,5
2484,112P12253,112P12253,29.774875,-95.28399499999999,5
2485,112+12255,112P12255,29.787495,-95.302965,5
2486,112P12255,112P12255,29.787495,-95.302965,5
2487,112+12256,112P12256,29.789695,-95.279475,5
2488,112P12256,112P12256,29.789695,-95.279475,5
2489,112+12257,112P12257,29.793315000000003,-95.25558,5
2490,112P12257,112P12257,29.793315000000003,-95.25558,5
2491,112+12258,112P12258,29.798709999999996,-95.23137,5
2492,112+12259,112P12259,29.804315000000006,-95.20059,5
2493,112P12259,112P12259,29.804315000000006,-95.20059,5
2494,112+12260,112P12260,29.80749,-95.172575,5
2495,112P12260,112P12260,29.80749,-95.172575,5
2496,112+12263,112P12263,29.803845000000006,-95.38489,5
2497,112+12264,112P12264,29.803780000000003,-95.37697,5
2498,112P12264,112P12264,29.803780000000003,-95.37697,5
2499,112+12265,112P12265,29.803455,-95.37008,5
2500,112P12265,112P12265,29.803455,-95.37008,5
2501,112+12266,112P12266,29.803179999999998,-95.364575,5
2502,112P12266,112P12266,29.803179999999998,-95.364575,5
